"","normal_1","normal_2","normal_3","normal_4","normal_5","normal_6","HD_1","HD_2","HD_3","HD_4","HD_5","HD_6","HD_7","HD_8"
"CACNB4",2.79673292964286,6.40406480221429,5.99399949964286,10.3951090582143,8.84205085021429,10.3951090582143,10.4846222428571,4.41335076685714,24.3950988085714,33.7312975692857,10.1388735354286,5.89787395128571,7.59066103821429,2.713803636
"POU3F4",30.0541310821429,21.1836152257143,51.8467051628571,34.5619644342857,22.2320939578571,8.92359730935714,28.7267342992857,3.57038949971429,25.9469367992857,3.77484277107143,13.3262344646429,16.709961145,16.1471418528571,34.9558855935714
"IGSF1",48.6931216371429,51.0843055764286,84.2157156342857,108.812430012857,51.2970430164286,85.2691167971429,71.5923718321429,17.4065974528571,82.7371861192857,18.8137913678571,24.7429259107143,25.5864526107143,89.53059272,36.7772904985714
"FUT9",15.8545284542857,9.32085840592857,22.8709395364286,4.70959660964286,6.32795496721429,3.18256991635714,16.9481337757143,24.7429259107143,4.7519165115,21.3300854907143,17.3031264457143,6.31832431642857,6.87664210221429,19.0119738857143
"LILRB2",270.564286585714,147.505264257143,228.951395814286,268.76987215,312.96061375,241.943003835714,463.834503014286,411.934862578571,469.773842864286,365.300903321429,358.941747528571,257.106650892857,280.203585221429,301.531746164286
"LINC01558",22.8607502171429,6.70732678907143,54.2915879642857,17.0297595614286,27.1482361814286,16.7633200842857,62.7073150971429,139.804912357143,14.1289923078571,56.4051703142857,24.4212499428571,13.2884790559286,50.5246066942857,31.5191941692857
"ZFHX2",43.1631932371429,39.4463775414286,111.143064678571,49.8941803257143,86.19941984,67.4905495864286,92.3596575685714,127.717358885714,39.8360464535714,91.8986104771429,53.1175016835714,73.4079229114286,56.5906227721429,62.4885717342857
"NCOA3",113.334871247857,93.8350514492857,74.983580015,135.042471542857,125.310901342857,82.0994223642857,101.369026287857,69.0470831478572,101.822685710714,82.4277835828571,103.507300269286,109.226210767143,107.568995507143,124.603465257143
"C22orf24",111.682002527857,99.0801528871429,203.087365178571,136.354448492857,107.043851968571,157.631997542857,221.885388378571,213.5997626,241.640566228571,258.247825185714,128.594997792857,109.620911055714,98.7283518092857,86.5755302407143
"MAGI2",13.9784238492857,15.7404920028571,11.2670551818571,10.1819390087143,11.657250096,18.9755723157143,15.7621914235714,15.7821541878571,3.27544904185714,10.8400673996429,13.1092361558571,10.3011825262857,15.9060804557143,7.72999159914286
"NLGN4Y",3.87970058592857,3.03250049714286,37.9407667421429,4.2458132655,3.89248991571429,8.21088207285714,51.7347685428571,61.1449222085714,2.38246981692857,14.5581250842857,27.0990125914286,2.63292293535714,2.72583343342857,7.941572981
"NINL",38.681327235,39.2852097164286,77.1947342078571,45.139862595,38.6575276685714,83.475658535,38.6961666642857,94.9856927578571,132.248155478571,46.1369145728571,41.9591507221429,36.5022275228571,40.9296272292857,36.4564772292857
"USH2A",29.8310073007143,21.4238362042857,18.5250460857143,7.74553051642857,19.0563068978571,47.6704965435714,18.3236593542857,45.1954657421429,34.5858443942857,29.5503560528571,22.4677583,42.2840786235714,8.19680820271429,10.9330314651429
"SEC13",158.173813521429,169.500338664286,121.183069178571,168.204132721429,402.03196255,193.554986957143,238.31730525,24.2151506842857,62.28794791,35.3319308357143,262.079863335714,236.192809921429,276.551939478571,243.363140228571
"ALOXE3",58.2732358728571,54.0840297578571,67.9427838471429,76.355522075,83.3725538385714,93.6542335507143,133.084914807143,131.061330957143,123.914692214286,154.809415357143,71.789176525,54.3539344378571,70.6953545264286,64.9120240885714
"PRKAA2",39.8759099728571,9.87292688685714,6.89643808557143,62.75277663,48.1104650242857,19.1269025507143,12.4817972985,45.0246782035714,82.4529424728571,33.75230289,52.5034487571429,34.57737819,64.2475677921429,23.3226528192857
"LCE2B",34.5221843814286,42.5990434621429,43.2802451457143,32.1671704385714,7.20570743671429,35.4364279171429,28.3584371071429,14.2325953157143,13.0931196023571,3.24275641292857,13.2345458147143,12.2146604650714,28.3145466642857,10.6474334292857
"SOGA1",15.1335013485714,45.5073253464286,42.7906429335714,37.7410143657143,44.2404829957143,39.8700665292857,29.9763635271429,73.8485710321429,115.250634092857,91.26888439,18.4742610264286,30.4265921764286,41.4928641378571,35.7024790685714
"BAGE",11.8608780513571,17.7207934307143,5.08396546071429,14.2325953157143,8.19680820271429,2.25261106935714,15.7488778635714,15.507622955,50.346260705,6.70732678907143,17.57199122,13.9169611512143,20.8607204207143,17.0751257057143
"RBCK1",162.415896821429,216.271322021429,252.485922485714,228.00757875,188.468867607143,239.384457092857,304.773729057143,172.317286857143,221.118782692857,305.986343792857,189.282622028571,209.502884828571,194.062863485714,158.227045492857
"SERPINH1",5.80919816942857,9.7107644375,8.44135023114286,10.4393689795,13.1532028022857,6.91771101478571,9.00122835214286,6.30976094221429,6.2152371225,11.0587120019286,15.0113172978571,9.23121143585714,5.47554699857143,9.7107644375
"CRYGB",15.4241638742857,20.2537122128571,28.7962023507143,30.0096562271429,21.5023396728571,11.547461552,35.0378762035714,10.6474334292857,10.0089769792143,20.0965262685714,46.7685709742857,49.8860244207143,5.16503943878571,37.1540412171429
"KRT38",87.3773703421429,119.423466235714,153.23051705,163.479168471429,138.069658657143,144.425772478571,150.859649028571,263.213254728571,230.8797714,270.858817685714,154.055578107143,90.0135271092857,105.216521305714,100.805241871429
"PKP2",19.4242463364286,23.59644784,24.0285646428571,9.92284545878571,12.1233384774286,12.8174995232857,11.8412212998571,20.6011264592857,7.52413329307143,32.5193223535714,4.71163834307143,6.56419755735714,21.3874401328571,7.66707614492857
"CYP2A7",153.23051705,175.559097735714,217.618767742857,165.524576585714,136.245344807143,311.9993168,228.193058257143,302.112687321429,348.273893835714,430.286683578571,130.392163607143,150.664451735714,132.289764942857,93.5725072092857
"CEP170P1",108.183078347857,93.0876897614286,43.4477548057143,59.4587502521429,99.10186436,67.6219838292857,88.377391045,48.3494838457143,41.3635390492857,36.7164001407143,93.1588156685714,95.2604255064286,62.6429751735714,117.857642492857
"LOR",20.1668987057143,23.4038029057143,7.34861579821429,4.4813156645,16.0303184857143,42.0918090935714,12.3576777855,12.618262307,6.00626349178571,5.12254347714286,8.28328159007143,15.848408385,7.01451150892857,22.1085042714286
"BTBD2",10.2639714765,8.26863441764286,9.30470317385714,5.68227022907143,6.06094512142857,12.0081156097857,22.634739695,94.3596975407143,24.9704255285714,28.2996660378571,7.20052446978571,10.9764394530714,8.31489657264286,7.85582949507143
"KLRC3",15.7167956692857,15.2621452114286,9.496269925,36.8717823021429,29.3128593692857,3.89874536092857,5.38209722857143,4.40972133985714,9.24416882478571,32.3319562107143,31.5623579321429,43.7675218642857,55.4500622321429,37.8301743535714
"SPAST",67.6025290807143,67.9260314135714,49.5608891092857,42.34993096,49.1051651728571,34.0896078,45.1601237828571,13.9169611512143,16.7173215892857,39.24806665,82.4732074285714,104.079738574286,47.2059335878571,103.104817518571
"POU4F2",48.5301211857143,55.3489943328571,36.6333206742857,48.4119061878571,41.5328741321429,20.5498723042857,53.1871720592857,15.6132097128571,49.9618506371429,66.0231639392857,41.0138715892857,45.0818168278571,51.874365825,36.2784927164286
"ESRRB",13.0091885575714,4.14701722471429,11.1709123015714,7.17489992742857,11.7597439480714,6.40406480221429,8.984862176,5.91187184914286,11.041335604,8.23154742042857,6.743211614,2.78350355535714,4.01916972557143,4.40128874714286
"MUTYH",98.1094654264286,86.739564835,145.490650071429,133.886517321429,122.703753978571,94.4743321292857,174.731415035714,147.23425405,182.459295035714,204.108277664286,85.5438110878571,100.395993372857,95.0549287607143,98.6536229028571
"ATF7IP",80.7059167857143,94.0985587885714,84.8071883178571,99.6719591728571,134.858568164286,102.322776535714,82.1434579364286,108.983761339286,91.26888439,103.651610415714,128.122831557143,122.154206442857,115.410558207143,85.20011096
"CDH9",9.02608774857143,5.98021643242857,57.5042910507143,23.6147062328571,19.2387104907143,72.2916450828571,22.3000280235714,22.7666497135714,23.6498055757143,48.1691525628571,2.21603129357143,24.136517895,4.76746719585714,19.1619810614286
"DLG3",49.4481829564286,53.8480249921429,82.8647604235714,56.0530553685714,50.2975056314286,69.7010516878571,66.60673915,101.41604464,85.1396145764286,101.873573648571,49.5386642357143,58.8634282285714,51.5853792707143,53.6034670842857
"PSG9",68.3458268935714,81.5726190128571,104.480166640714,65.9710911057143,75.8479322407143,76.444552185,87.0547115028571,83.8033650107143,139.766286728571,154.865043242857,75.9295507792857,53.2604538371429,70.01336963,57.9830331907143
"LAX1",126.17910615,161.000833185714,145.105177142857,182.701638235714,134.405033357143,154.442012407143,192.105603128571,114.110477720714,102.980783370714,162.641112135714,69.5084953521429,98.7283518092857,160.779845985714,115.933345864286
"RNF125",37.1216608764286,60.342180995,44.9202734635714,61.2174255778571,48.1526488628571,53.6034670842857,55.0489723628571,24.2799600235714,66.3645424678571,65.8516091371429,59.9621061464286,46.1508304328571,36.8637523328571,50.1280303264286
"TNP2",10.1852277515,5.02349299578571,34.6983301221429,14.3628682478571,4.64626621178571,18.8817419328571,38.0840567278571,44.4877578207143,46.5680176757143,4.91562654514286,16.2479760835714,10.9130330878571,10.6254248105714,11.669040442
"NCKAP1",44.7686208185714,46.3727365335714,54.1609263207143,35.99559093,16.2975738457143,15.8885413442857,18.4742610264286,29.0059159064286,25.1925967935714,25.74248171,28.4216141971429,29.9843644371429,37.8301743535714,36.8637523328571
"NR6A1",17.1445142792857,10.5916901699286,10.0162427665714,28.3322871185714,24.7897725214286,23.6147062328571,23.0470750607143,11.8774766756429,21.1048600457143,39.0501234164286,29.881991005,20.6785352085714,21.0720645907143,22.582838825
"CABP2",3.15083531785714,5.039964689,31.1949904864286,4.92686828557143,3.60594920678571,4.6947255215,4.33693938707143,45.5404616728571,104.955844817857,6.56851044592857,9.745124344,4.79356067492857,4.295975543,9.29671921571429
"POLQ",41.5460451014286,61.8959169542857,44.7809167871429,60.8462304621429,72.17052613,83.084842725,67.8788054364286,72.2782373214286,64.4643226228571,58.139864225,95.7136613085714,62.8628608128571,33.7677960307143,38.1230439421429
"DOK4",14.75588782,7.14700822357143,21.74078221,31.214705875,10.3951090582143,42.14869016,20.4309378707143,28.0908285078571,51.7718634128571,22.5201304157143,16.5733270292857,35.8868861835714,13.8296989713571,14.019262295
"PPP2R3A",27.24300654,37.4557027678571,17.2611906542857,58.139864225,38.4164613671429,30.3506601178571,28.58786043,19.5367810214286,16.6891243864286,33.59857089,43.74485756,46.0819674714286,34.2764964942857,35.569326995
"PRO2949",52.1735974914286,39.2016626978571,60.1016305635714,43.8935297478571,73.9903197035714,89.6103522928571,44.6958511707143,50.7400235392857,74.00485119,73.3141974342857,54.1307042807143,74.0889143707143,59.3546257207143,36.3838671635714
"PRB1",71.43906253,106.707141782857,123.867747,93.4017462635714,90.4665805785714,133.016543878571,86.3723542864286,138.316838707143,172.977906678571,114.724906664286,98.1378498521429,82.0424539921429,82.0158893107143,27.9073333228571
"ZNF304",33.816004575,16.4458561264286,3.1230788235,42.425704865,23.365257985,9.4069808405,3.9177192545,37.2103982421429,42.0206592235714,4.15033199935714,4.07273059114286,20.3094031471429,3.067459908,41.9515527457143
"RASSF8",2.45428731321429,12.1304945649286,10.4550072795714,4.06537723485714,1.95789522514286,5.47011349514286,2.30038125578571,22.9104294892857,19.2970358271429,29.0667820214286,2.2364938305,2.65961148192857,2.93619001421429,10.9828925185714
"ZFP2",16.3712452521429,30.3093100764286,6.38130445171429,17.3382435092857,4.26048321528571,8.80363416978572,2.10920033314286,28.5527839228571,12.0502514542143,21.2722371507143,8.54786676835714,17.1188772585714,35.8928416985714,4.19593716542857
"NCOR2",60.4837243128571,47.41355397,76.551122205,58.1743262007143,66.2324426085714,53.5678562942857,68.1050232535714,62.2088083478571,65.2703607778571,66.09802199,42.3404403871429,54.9552603628571,55.82598749,58.4500811628571
"METTL7A",146.698029264286,155.20806815,77.5825955385714,186.54648185,142.190381892857,153.100548657143,144.703344842857,83.60118361,113.682472831429,92.1748663542857,126.742654171429,190.598907871429,162.749621542857,196.029747871429
"LPAL2",22.0737391614286,17.7295323564286,25.5763927907143,30.48081533,18.2309123721429,19.1548994014286,53.4047190428571,4.15541601992857,11.9237939539286,28.8702962828571,18.3236593542857,8.97952582921429,23.4717821535714,24.0700169314286
"S100A5",7.30775470535714,5.86610420607143,15.4907628942857,8.69559717585714,27.2765335457143,4.14701722471429,48.8627211692857,17.7693832014286,14.1509067585714,3.87235585785714,7.01451150892857,6.17359193464286,8.40963305178571,7.56008448735714
"HIPK3",24.4134866557143,29.2194132485714,24.2799600235714,21.4826384035714,40.86790415,31.96494869,23.8237633157143,9.14534392171429,37.2045584978571,37.4916745007143,52.4568845142857,27.1673051035714,18.5105545907143,33.5634350478571
"FAM214B",164.940974821429,158.723445085714,401.729301571429,178.820897,243.363140228571,485.603966921429,306.164901964286,444.530636992857,381.263282992857,347.824076292857,288.779272085714,243.221292057143,186.6471409,108.516303392857
"CDKL1",3.95564095792857,4.61258634114286,9.38129684628571,3.65765513021429,3.19688801007143,4.51532949778571,7.43723899657143,4.93481242557143,21.7780886328571,6.22486044614286,2.58195313578571,1.8947544355,3.787983602,1.76647301842857
"EGR4",35.5590473392857,23.3226528192857,65.1562935007143,45.9123490114286,34.8179693807143,39.2774516692857,59.1352751471429,96.3868076621429,67.2971201671429,90.9360079964286,48.5182957964286,36.8717823021429,24.0610636564286,34.2349784035714
"PQBP1",89.7197669564286,84.2344229585714,91.3419640385714,76.1673785807143,80.6022596342857,96.0596431835714,93.7786975171429,42.4454273457143,98.5098264478571,98.6692431021429,105.094357919286,102.672478289286,100.805241871429,92.8174303907143
"CSH2",38.3580847371429,55.6739284207143,48.7133118692857,19.4594489464286,38.9507288814286,42.3843167714286,24.2066445021429,48.6931216371429,39.530560065,86.6884851421429,34.8075465535714,33.9196005478571,33.0810793757143,13.8207900542857
"SLC5A2",21.7780886328571,58.7992697992857,32.1202624071429,27.62794424,21.0006088228571,25.6100652892857,18.65179938,37.75921075,39.3857477892857,37.5349668142857,38.8669006392857,70.6756327585714,40.2534208742857,38.2676186578571
"PRMT8",24.6227910064286,8.28920686585714,37.7501630628571,4.89589130064286,9.63677637821429,20.4309378707143,14.0962665964286,4.99425496128571,30.5702853185714,76.9604251107143,4.47062259421429,5.37949810121429,24.6836812078571,11.0324087797857
"CYP3A43",30.28505305,42.5449356128571,43.2903790028571,35.761651075,30.19105732,57.77957711,67.4905495864286,46.7119117607143,84.4278595528571,86.3241995421428,25.74248171,50.3655498571429,30.6246119678571,22.6795957678571
"ATG10",60.8579502714286,50.9524306557143,79.8561954485714,47.06994961,31.7707051557143,57.3699198614286,80.4318252092857,17.53658686,14.0078412978571,128.28022125,68.6540031685714,71.7406615792857,95.1533592042857,55.0224904528571
"MGC4859",22.5454552164286,42.4618151778571,22.0307001628571,9.56359483664286,7.07887272064286,4.33693938707143,11.1911465862143,31.7707051557143,1.18666480771429,20.0478653135714,17.5780158257143,31.735019865,22.0220259778571,21.8860302785714
"CACNB2",45.1286820114286,32.7790671871429,36.3288587007143,25.2967681942857,30.4718054007143,33.8764100085714,29.9312138821429,43.36399851,35.0303121792857,31.735019865,33.9492809842857,28.3498783521429,41.1579426342857,40.1507245435714
"SP140",119.497856985714,127.098902442857,110.718113333571,149.408782685714,121.004818635714,149.454732542857,127.31943105,166.567519985714,191.497208307143,195.111901578571,91.81996688,114.595470507143,139.766286728571,93.5470111542857
"REG1CP",9.8498229195,8.7206353905,6.69960413214286,5.56038562285714,5.78012103321429,5.33612678257143,12.243331245,15.6411834957143,2.84149905064286,6.61191504764286,10.4993788002857,8.09091898421429,5.51078985171429,3.98820108178571
"CYLC2",38.8669006392857,48.7836911278571,47.9729687392857,59.5673151835714,34.3684911235714,39.0151076771429,62.0805651428571,77.3564993807143,111.273194867857,135.104646664286,40.3601644421429,54.7453357092857,53.1467507042857,45.0010099314286
"ZNF711",0.761963340071429,3.57891185235714,27.5273615035714,12.2645222868571,14.977458555,16.0225957985714,8.85873489742857,5.52813051685714,1.77425033907143,17.4908399292857,4.29261720885714,4.11844004307143,4.40972133985714,1.14563680071429
"HUWE1",357.427789071429,375.339889807143,524.027649757143,362.847436292857,380.972778235714,402.648932635714,565.181487314286,777.012374642857,693.083484414286,654.808033257143,266.998479642857,396.074152185714,352.958096921429,489.61360175
"RBPJ",617.306114142857,377.317251742857,825.672353907143,537.071730185714,641.971951757143,618.094875371429,806.110216207143,687.614388242857,654.808033257143,1025.64394422143,896.269262621429,586.818577071429,564.4176059,535.174037914286
"CYP2R1",19.7137060307143,10.1221680762857,4.53355367621429,25.3400397821429,20.9920998892857,7.05541133757143,29.9065200735714,13.305544449,69.7416697485714,24.7429259107143,19.2103911171429,6.29230591335714,38.4636684192857,20.0259127707143
"KRT33B",13.0182999482857,12.4577412460714,13.0643408423571,9.586014805,12.8280204747143,30.9932534585714,25.3554480735714,10.9904796143571,22.5048045057143,16.0595912128571,9.90205649685714,10.4776376892857,10.6952626601429,11.0587120019286
"SORBS3",46.4541869964286,46.7345308671429,98.8048290214286,49.2347368242857,50.0641084864286,90.7918670357143,116.174340757143,94.6146767885714,189.4074113,171.819452707143,30.0096562271429,72.2285138371429,35.761651075,32.2290750492857
"DPP6",13.2097762737857,85.6065688921429,68.8691080571429,32.0199844271429,46.951645655,55.5040045092857,40.8472128878571,78.8380049264286,65.9575606821429,94.71487823,63.3036354107143,49.7576285428571,15.9471711685714,43.7540848742857
"LRRC1",16.9773866007143,19.7394559385714,28.3083472285714,17.3901198292857,29.0142589264286,31.2977644457143,20.1759287921429,13.8296989713571,5.409940534,29.1078079342857,33.0367168635714,2.25261106935714,14.5398505814286,34.4045447385714
"RAB1A",266.998479642857,291.580165278571,182.055196914286,386.756936671429,327.950515514286,331.855883014286,179.001212507143,131.896764542857,105.17529198,63.7383685985714,452.361600571429,395.135254678571,337.172567085714,393.702656907143
"OPRD1",8.64111378314286,2.80711072914286,8.06842895221429,3.79874601435714,8.51257291442857,3.96029638578571,4.40718698178571,6.7141280585,10.0554485221429,30.5563541278571,8.39956362842857,3.82493415571429,29.8930331464286,9.03276980014286
"EPB41",3.27544904185714,3.01615047528571,5.6300870295,10.0619912969286,11.6504930606429,4.01083146071429,3.66509273207143,19.7699394007143,33.3193793285714,11.1664165213571,3.60025243892857,9.01774306071429,10.9506510704286,7.26798595264286
"KLRD1",99.7185984707143,166.643941864286,58.7992697992857,88.0859878942857,134.177556564286,83.4183271728571,69.3034976564286,11.6737010905,25.5343343892857,120.645413485714,94.2873804621429,56.6137452192857,156.642083107143,92.8344765942857
"LRP2BP",4.2050338775,5.04379303857143,7.8139499135,5.96397674342857,4.06911263542857,5.42740305492857,5.72756568085714,6.81328770514286,5.18416798621429,5.0039146275,3.74255011064286,6.89643808557143,19.8251799557143,5.76901929114286
"ARMCX4",9.20312003957143,14.9558091235714,11.3386149420714,10.8007124449286,19.6859604142857,25.3056569421429,9.48685692,79.8941771014286,18.9371055542857,17.8806409521429,6.07171514957143,10.1703714173571,26.5429422228571,11.0890171952143
"AKAP5",7.60071914871429,15.476390645,23.7175594542857,3.94116886357143,9.75001533735714,8.32527617835714,6.53151945185714,7.46652762642857,8.33182294564286,26.2188022264286,26.0886913621429,11.2621420167857,25.9813546792857,5.65463355392857
"RNF10",498.938513157143,428.345504628571,693.083484414286,507.229750135714,742.940174971429,1361.29285842857,601.285366492857,1435.13766035714,1125.90715685714,525.65731,561.191086285714,631.966706764286,717.379115242857,325.284409264286
"CRISP3",17.9130239978571,17.6205979192857,31.4889108614286,4.35371382135714,2.42584565835714,28.6277247835714,1.56158611721429,21.5880889628571,1.17174521714286,1.719244154,4.22498303671429,37.33365856,38.3657619207143,19.7699394007143
"CSN3",31.700542595,3.79219149264286,7.38966688821429,18.0054158678571,9.42107475892857,42.7205040178571,11.020074425,4.43491745321429,4.73820990664286,17.8429013414286,10.2250831779286,8.38371743021429,6.64068755978571,21.0720645907143
"FCN2",64.0653201907143,43.3805695464286,88.8555478221429,28.4085789021429,35.0221036557143,97.0631718764286,72.5227055285714,138.88105805,122.63507615,99.0079305821429,49.1489246514286,65.1910586328571,19.9724313957143,40.5672601571429
"PSMD9",135.898054742857,171.075200185714,173.562140821429,182.125740785714,172.742270478571,205.112789121429,178.632929828571,126.987870457143,173.562140821429,139.736646957143,150.385230121429,155.811313214286,129.873631035714,108.657082155714
"PROS1",14.0962665964286,9.29283081571429,22.9363707821429,2.01642551464286,20.1994108878571,24.8623631607143,28.2429415457143,2.65961148192857,17.0691872614286,26.7813846078571,11.4668677572143,12.4817972985,9.82892837214286,15.3359721892857
"ATP6AP1",288.779272085714,325.71206385,296.777686757143,286.293691978571,340.455218314286,375.818592178571,317.398010021429,228.813849964286,266.828654935714,361.918528592857,402.965237235714,309.152671335714,339.150924278571,248.980076514286
"F13B",23.3732301435714,2.044647549,27.0844820971429,19.6490350607143,22.1703558621429,19.1865712292857,19.470668575,32.0500361107143,35.2785620292857,6.24417493778571,7.30775470535714,10.0026843538571,16.5804111678571,14.6283528614286
"KRT12",2.46449187192857,5.00992298364286,8.58576292685714,2.80248895107143,2.64339150371429,4.14200688621429,3.20328463578571,7.7854738255,5.17978363378571,3.74255011064286,2.34828280785714,2.713803636,1.95789522514286,3.28658519842857
"GORASP2",177.92404615,192.630293564286,156.919917921429,196.544273292857,181.802071435714,187.072654764286,195.672771278571,175.559097735714,172.272474992857,180.611459385714,155.872510978571,172.181950085714,191.409485142857,191.948964614286
"FDXR",5.73513010992857,5.33612678257143,5.31154843528571,7.35976457457143,6.51570799,6.66512597021429,9.04614871314286,35.4276336857143,38.9922223064286,5.5768709835,7.38646279242857,8.77107856135714,6.43608128385714,7.161625943
"DEFA6",7.97218003907143,4.33972855307143,9.81799879164286,17.4737141985714,11.8348828342857,6.12876101535714,10.3350774613571,22.4953560214286,124.945007871429,10.0841712071429,11.9237939539286,11.6737010905,9.42107475892857,9.32627319935714
"PF4V1",16.4386254421429,54.8802865178571,29.0946126721429,31.7913263971429,14.6016627828571,59.6780617164286,23.0573688235714,50.8531579942857,36.5624481892857,2.20213410807143,8.99083600042857,25.0522725235714,33.3078327264286,18.2206585864286
"LALBA",12.6434660757143,6.56851044592857,12.7478908994286,11.8412212998571,14.8656915271429,13.9956289135714,7.896838439,17.4676674278571,18.8965419728571,6.35810267635714,17.5949032821429,8.43623572521428,7.22782972685714,13.4103617632857
"IFNW1",8.43027193542857,43.3344179192857,15.1903929707143,7.39932091328571,6.31356327178571,12.4817972985,15.8028109664286,8.82072782528571,92.25019148,8.30915480892857,8.6822747275,13.1900812562143,7.53029644528571,25.44796267
"HTR7",5.450778911,4.97232578321429,9.31726697171429,4.43130525892857,4.74146836035714,5.1876500305,21.7539419735714,12.4577412460714,3.53847696871429,24.7600154978571,12.3775357958571,4.06911263542857,4.4637342915,5.09400379364286
"ABCB4",20.395021255,5.10284356571429,5.91629266778571,13.988086165,14.7834701642857,9.74081135407143,34.7089958157143,26.9946176892857,14.6222157071429,2.83122096428571,6.71759237364286,7.19642828021429,18.3586104035714,26.3568493671429
"ADH1A",25.0636655692857,41.5959140878571,65.0758064078571,23.13318001,22.8954965235714,58.6946001792857,73.7229377857143,113.848639886429,28.1937397071429,86.3723542864286,38.7200485328571,59.9966090642857,40.69375455,5.26578306628571
"PTK2",15.9124699671429,15.8104181642857,16.9987194507143,22.2112588,24.1698644371429,24.1270276371429,14.3579687364286,6.27496696228571,23.498892025,19.6247222214286,10.8915913880714,21.9582199114286,20.3387305478571,11.4928253265714
"FGFR1",52.9860860192857,62.1401573742857,66.2643244678571,73.5021892057143,70.8890315728571,46.4630350807143,98.2921156871429,58.3851759278571,122.130877057143,75.74722118,68.7593561885714,46.176738145,65.616148545,71.3935399392857
"AIF1",395.709072164286,506.386008035714,979.850944178571,765.380585821429,435.369989314286,739.765890557143,735.615227785714,469.773842864286,566.629299692857,674.392063071429,782.724175071429,449.3235912,436.917239035714,843.358952735714
"MAZ",72.38862962,76.4892840421429,117.159251771429,82.5961911242857,83.2681183428572,79.8941771014286,154.393901857143,135.634916557143,128.905398064286,172.443236071429,67.4483321821428,55.761486805,113.611660450714,66.5210335621429
"GHRHR",23.9416606578571,44.0463971564286,39.8759099728571,43.4903504364286,44.6644724085714,64.0966632371429,20.7790011192857,37.0941970042857,98.4072089878571,10.0262303078571,18.4334364514286,19.9334518607143,34.1202480028571,32.9732168535714
"ID3",12.7760504062857,5.82805410607143,15.3070317307143,16.6677779407143,9.95312895528571,12.6791018155714,7.44936234035714,21.3489068057143,10.8254982961429,11.5394759295,11.3254088326429,60.542272265,7.63192782778571,27.8786814985714
"PPP1R8",180.851135135714,181.684282171429,21.6396558928571,103.420243228571,22.4544980492857,17.9586551564286,98.7283518092857,8.92724022078571,15.5654823935714,20.4967550142857,78.3461436071428,109.254693496429,83.859925155,191.61906305
"HLCS",40.14290937,39.2651853557143,57.6615673878571,41.2242936835714,32.043970925,43.7068150171429,56.4933746835714,49.188693475,21.4826384035714,56.8466749707143,39.96512679,17.8429013414286,34.3826653885714,9.15325518385714
"RBPMS",17.7526114171429,31.8118963828571,17.1610893928571,24.1060539185714,19.1377309435714,25.2103909207143,19.2387104907143,39.5539977557143,41.646027095,43.21671881,14.7368100114286,14.0689944692857,21.1048600457143,16.452757425
"PBXIP1",188.744812814286,134.123490578571,131.8631192,120.808793507143,177.558126557143,116.211161885714,244.703171478571,162.510165892857,170.898486035714,183.531359885714,129.182162907143,129.138534664286,148.834354207143,127.597504571429
"TMEM8B",70.8445632007143,97.67967884,80.3003680528571,82.25065265,78.53758909,83.3317475621429,43.4903504364286,126.71211765,101.112286549286,114.290342713571,67.2279920414286,47.1924542842857,57.9402463985714,64.6588577264286
"CD160",71.3005583385714,91.8031231442857,65.6759894292857,130.174458564286,165.590781178571,60.009027595,60.3847769264286,77.4945311057143,103.024441160714,181.249563021429,98.7076643514286,71.6381349114286,196.321487285714,111.207166669286
"SPIN2A",27.7506304864286,54.1245600242857,12.3494324785,42.7906429335714,23.3146079735714,50.4279991264286,74.5616255135714,101.148993486429,35.2868971271429,59.0480005792857,44.8931990107143,10.4393689795,35.7215480128571,38.5965458342857
"MIR6866",213.51865405,211.220537114286,205.949104692857,258.485039871429,290.499997107143,295.802417114286,329.866622921429,423.140430021429,410.534981364286,280.360424257143,412.37010015,241.943003835714,331.292059607143,234.708417971429
"CYB5A",62.8426683307143,87.473727945,71.4285015764286,62.3568339228571,54.5854983485714,64.2358425157143,58.1498364757143,67.1379874292857,61.113809105,69.7979590592857,31.3235278785714,66.05523415,59.1620090507143,68.7593561885714
"IL13",4.39581724185714,2.44093326871429,6.146239789,49.5117205807143,18.5861227692857,5.52470133521429,3.89874536092857,7.55176490214286,13.2255593232143,5.69739365014286,5.70130199385714,3.20328463578571,11.197006149,7.2165581515
"ANAPC10",18.9604819335714,5.71897466307143,1.8947544355,6.0889302025,4.28214426057143,16.12324201,5.73879702928571,1.56158611721429,24.6667976992857,5.39369024071429,7.91941242914286,5.76550461664286,3.40265704335714,47.860603965
"POU1F1",0.611796402928571,1.37345776,20.6297218378571,17.2415916385714,14.7904148285714,23.9292315214286,44.1587309407143,43.0093399214286,58.1612759514286,59.91250682,0.836660630071429,15.476390645,4.7519165115,1.719244154
"MUC1",32.3093365021429,23.7951900107143,43.4903504364286,27.1673051035714,27.5623632742857,49.2642951107143,32.46818447,41.34678773,35.3669436614286,52.0915860764286,24.6902156792857,31.1145341657143,47.8891682228571,27.670516595
"AVP",7.41190007385714,5.52470133521429,5.71582931128571,7.64636619764286,6.01178386814286,9.23873935114286,50.913591665,15.04954032,73.9792233578571,14.219507225,6.53618997664286,17.709574805,8.92359730935714,3.9773007635
